"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"826","272","Capers, canned","Capers, canned","2","tbsp, drained","3.00","0.00","0.00","2","0.200","0.070","0.420","0.300","0.040","3.000","0.140","3.000","255.000","0.400","0.002","0.012","0.056","0.000","0.002","0.000","2.000","0.000","12.000","0.080","0.000","2.100","0.020","0.005","0.026","0.000","0.000","0.000",
"828","273","Horseradish, prepared","Horseradish, prepared","2","tbsp","3.00","0.00","0.00","7","0.180","0.100","1.690","0.500","1.200","8.000","0.060","37.000","47.000","3.700","0.001","0.004","0.058","0.000","0.011","0.000","9.000","0.000","0.000","0.000","0.000","0.200","0.013","0.020","0.051","0.000","0.000","0.000",
"829","273","Horseradish, prepared","Horseradish, prepared","2","tsp","1.00","0.00","0.00","2","0.060","0.030","0.560","0.200","0.400","3.000","0.020","12.000","16.000","1.200","0.000","0.001","0.019","0.000","0.004","0.000","3.000","0.000","0.000","0.000","0.000","0.100","0.004","0.007","0.017","0.000","0.000","0.000",
"831","274","Rosemary, fresh","Rosemary, fresh","2","tbsp","3.00","0.00","0.00","2","0.060","0.100","0.350","0.200","0.000","5.000","0.110","11.000","0.000","0.400","0.001","0.003","0.016","0.000","0.006","0.000","2.000","0.000","50.000","0.000","0.000","0.000","0.048","0.020","0.015","0.000","0.000","0.000",
"832","274","Rosemary, fresh","Rosemary, fresh","2","tsp","1.00","0.00","0.00","1","0.020","0.040","0.140","0.100","0.000","2.000","0.050","5.000","0.000","0.200","0.000","0.001","0.006","0.000","0.002","0.000","1.000","0.000","20.000","0.000","0.000","0.000","0.020","0.008","0.006","0.000","0.000","0.000",
"838","277","Spearmint, dried","Spearmint, dried","2","tbsp","3.00","0.00","0.00","5","0.320","0.100","0.830","0.500","0.000","24.000","1.400","31.000","6.000","0.000","0.005","0.023","0.105","0.000","0.041","0.000","8.000","0.000","169.000","0.000","0.000","0.000","0.025","0.003","0.052","0.000","0.000","0.000",
"839","277","Spearmint, dried","Spearmint, dried","2","tsp","1.00","0.00","0.00","1","0.100","0.030","0.260","0.100","0.000","7.000","0.440","10.000","2.000","0.000","0.001","0.007","0.033","0.000","0.013","0.000","3.000","0.000","53.000","0.000","0.000","0.000","0.008","0.001","0.016","0.000","0.000","0.000",
"842","278","Vinegar, red wine","Vinegar, red wine","2","cup","48.00","0.00","0.00","45","0.100","0.000","0.650","0.000","0.000","14.000","1.080","93.000","19.000","1.200","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"843","278","Vinegar, red wine","Vinegar, red wine","2","tbsp","3.00","0.00","0.00","3","0.010","0.000","0.040","0.000","0.000","1.000","0.070","6.000","1.000","0.100","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"844","278","Vinegar, red wine","Vinegar, red wine","2","tsp","1.00","0.00","0.00","1","0.000","0.000","0.010","0.000","0.000","0.000","0.020","2.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"847","279","Vinegar, balsamic","Vinegar, balsamic","2","cup","48.00","0.00","0.00","224","1.250","0.000","43.430","0.000","38.120","69.000","1.840","286.000","59.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"848","279","Vinegar, balsamic","Vinegar, balsamic","2","tbsp","3.00","0.00","0.00","14","0.080","0.000","2.720","0.000","2.390","4.000","0.120","18.000","4.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"851","279","Vinegar, balsamic","Vinegar, balsamic","2","tsp","1.00","0.00","0.00","5","0.030","0.000","0.900","0.000","0.790","1.000","0.040","6.000","1.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"5220","262","Basil, fresh","Basil, fresh","2","2.0 tbsp, chopped","6.00","0.00","0.00","1","0.170","0.030","0.140","0.100","0.020","9.000","0.170","16.000","0.000","1.000","0.002","0.004","0.048","0.000","0.008","0.000","4.000","0.000","280.000","0.040","0.000","22.000","0.002","0.005","0.021","0.000","0.000","0.000",
"5221","262","Basil, fresh","Basil, fresh","2","0.25 cup leaves, whole","12.00","0.00","0.00","1","0.190","0.040","0.160","0.100","0.020","11.000","0.190","18.000","0.000","1.100","0.002","0.005","0.054","0.000","0.009","0.000","4.000","0.000","316.000","0.050","0.000","24.900","0.002","0.005","0.023","0.000","0.000","0.000",
"5222","267","Thyme, fresh","Thyme, fresh","2","0.5 tsp","0.50","0.00","0.00","0","0.020","0.010","0.100","0.100","0.000","2.000","0.070","2.000","0.000","0.600","0.000","0.002","0.007","0.000","0.001","0.000","0.000","0.000","19.000","0.000","0.000","0.000","0.002","0.000","0.002","0.000","0.000","0.000",
"5223","275","Peppermint, fresh","Peppermint, fresh","2","2.0 tbsp","6.00","0.00","0.00","2","0.120","0.030","0.480","0.300","0.000","8.000","0.160","18.000","1.000","1.000","0.003","0.009","0.055","0.000","0.004","0.000","4.000","0.000","136.000","0.000","0.000","0.000","0.008","0.001","0.016","0.000","0.000","0.000",
"5224","276","Spearmint, fresh","Spearmint, fresh","2","2.0 tbsp","6.00","0.00","0.00","5","0.380","0.080","0.960","0.800","0.000","23.000","1.350","52.000","3.000","1.500","0.009","0.020","0.108","0.000","0.018","0.000","12.000","0.000","462.000","0.000","0.000","0.000","0.022","0.003","0.045","0.000","0.000","0.000",
"5225","280","CAMPBELL Soup Company, PACE, Dry Taco Seasoning Mix","CAMPBELL Soup Company, PACE, Dry Taco Seasoning Mix","2","2.0 tbsp (1 serving)","6.00","0.00","0.00","10","0.000","0.000","2.980","1.000","0.990","0.000","0.360","0.000","428.000","2.400","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","497.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
