"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"7418","3349","Mung beans, sprouted, canned, drained","Beans, mung, mature seeds, sprouted, canned, drained solids","10","cup","48.00","0.00","0.00","15","1.750","0.080","2.680","1.000","1.680","18.000","0.540","34.000","175.000","0.400","0.038","0.088","0.275","0.000","0.040","0.000","12.000","0.000","10.000","0.050","0.000","16.800","0.020","0.010","0.025","0.000","0.000","0.000",
"7420","3350","Peppers, jalapeno, canned, solids and liquids","Peppers, jalapeno, canned, solids and liquids","10","cup, chopped","48.00","0.00","0.00","37","1.250","1.280","6.450","3.500","2.910","31.000","2.560","262.000","2273.000","13.600","0.058","0.052","0.548","0.000","0.258","0.000","19.000","0.000","2312.000","0.940","0.000","17.500","0.132","0.072","0.699","0.000","0.000","0.000",
"7421","3350","Peppers, jalapeno, canned, solids and liquids","Peppers, jalapeno, canned, solids and liquids","10","cup, sliced","48.00","0.00","0.00","28","0.960","0.980","4.930","2.700","2.230","24.000","1.960","201.000","1738.000","10.400","0.045","0.040","0.419","0.000","0.198","0.000","15.000","0.000","1768.000","0.720","0.000","13.400","0.101","0.055","0.535","0.000","0.000","0.000",
"7423","3351","Peppers, sweet, green, freeze-dried","Peppers, sweet, green, freeze-dried","10","tbsp","3.00","0.00","0.00","1","0.070","0.010","0.270","0.100","0.150","1.000","0.040","13.000","1.000","7.600","0.005","0.005","0.030","0.000","0.009","0.000","1.000","0.000","23.000","0.020","0.000","0.500","0.002","0.001","0.006","0.000","0.000","0.000",
"7424","3351","Peppers, sweet, green, freeze-dried","Peppers, sweet, green, freeze-dried","10","0.25 cup","12.00","0.00","0.00","5","0.290","0.050","1.100","0.300","0.620","2.000","0.170","51.000","3.000","30.400","0.019","0.019","0.118","0.000","0.036","0.000","4.000","0.000","90.000","0.060","0.000","1.900","0.007","0.003","0.026","0.000","0.000","0.000",
"7426","3352","Radishes, white icicle, raw","Radishes, white icicle, raw","10","0.5 cup slices","24.00","0.00","0.00","7","0.550","0.050","1.320","0.700","0.000","14.000","0.400","140.000","8.000","14.500","0.015","0.010","0.150","0.000","0.038","0.000","7.000","0.000","0.000","0.000","0.000","0.000","0.015","0.008","0.022","0.000","0.000","0.000",
"7428","3353","Shallots, freeze-dried","Shallots, freeze-dried","10","tbsp","3.00","0.00","0.00","3","0.110","0.000","0.730","0.100","0.340","2.000","0.050","15.000","1.000","0.400","0.003","0.001","0.009","0.000","0.015","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.001","0.001","0.002","0.000","0.000","0.000",
"7429","3353","Shallots, freeze-dried","Shallots, freeze-dried","10","0.25 cup","12.00","0.00","0.00","13","0.440","0.020","2.910","0.600","1.370","7.000","0.220","59.000","2.000","1.400","0.011","0.004","0.036","0.000","0.060","0.000","4.000","0.000","1.000","0.010","0.000","0.100","0.003","0.003","0.007","0.000","0.000","0.000",
"7431","3354","Summer squash","Summer squash, all varieties, raw","10","cup, sliced","48.00","0.00","0.00","18","1.370","0.200","3.790","1.200","2.490","17.000","0.400","296.000","2.000","19.200","0.054","0.160","0.550","0.000","0.246","0.000","33.000","0.000","226.000","0.140","0.000","3.400","0.050","0.018","0.101","0.000","0.000","0.000",
"7436","3355","Summer squash, boiled","Summer squash, all varieties, boiled and drained, without salt","10","cup, sliced","48.00","0.00","0.00","36","1.640","0.560","7.760","2.500","4.660","49.000","0.650","346.000","2.000","9.900","0.079","0.074","0.923","0.000","0.117","0.000","36.000","0.000","382.000","0.250","0.000","6.300","0.115","0.041","0.236","0.000","0.000","0.000",
"7440","3357","Winter squash, all varieties, baked, without salt","Winter squash, all varieties, baked, without salt","10","cup, cubes","48.00","0.00","0.00","76","1.820","0.720","18.140","5.700","6.760","45.000","0.900","494.000","2.000","19.700","0.033","0.137","1.015","0.000","0.330","0.000","41.000","0.000","10707.000","0.250","0.000","9.000","0.148","0.053","0.301","0.000","0.000","0.000",
"7442","3358","Sweet potato, canned, syrup pack, solids and liquids","Sweet potato, canned, syrup pack, solids and liquids","10","cup","48.00","0.00","0.00","203","2.230","0.460","47.720","5.700","35.110","34.000","1.820","422.000","100.000","23.900","0.055","0.105","1.040","0.000","0.116","0.000","16.000","0.000","17168.000","2.140","0.000","4.800","0.093","0.018","0.192","0.000","0.000","0.000",
"7443","3358","Sweet potato, canned, syrup pack, solids and liquids","Sweet potato, canned, syrup pack, solids and liquids","10","can (404 x 307)","134.31","0.00","0.00","568","6.250","1.280","133.530","16.000","98.250","96.000","5.100","1180.000","281.000","67.000","0.153","0.293","2.909","0.000","0.325","0.000","45.000","0.000","48041.000","6.000","0.000","13.400","0.262","0.051","0.536","0.000","0.000","0.000",
"7445","3359","Sweet potato, canned, syrup pack, drained solids","Sweet potato, canned, syrup pack, drained solids","10","cup","48.00","0.00","0.00","212","2.510","0.630","49.710","5.900","11.250","33.000","1.860","378.000","76.000","21.200","0.049","0.074","0.666","0.000","0.122","0.000","16.000","0.000","17971.000","2.250","0.000","5.100","0.135","0.024","0.276","0.000","0.000","0.000",
"7447","3360","Tomato products, canned, sauce, spanish style","Tomato products, canned, sauce, spanish style","10","cup","48.00","0.00","246.47","81","3.510","0.660","17.670","3.400","0.000","41.000","8.490","900.000","1152.000","21.000","0.181","0.151","3.152","0.000","0.432","0.000","34.000","0.000","2403.000","0.000","0.000","0.000","0.093","0.098","0.264","0.000","0.000","0.000",
"7448","3360","Tomato products, canned, sauce, spanish style","Tomato products, canned, sauce, spanish style","10","can, 15 oz (303 x 406)","0.00","15.00","426.00","140","6.120","1.150","30.770","6.000","0.000","72.000","14.790","1568.000","2006.000","36.600","0.314","0.264","5.491","0.000","0.752","0.000","60.000","0.000","4186.000","0.000","0.000","0.000","0.161","0.170","0.459","0.000","0.000","0.000",
