"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"35","8","Caraway cheese","Cheese, caraway","1","oz","0.00","1.00","28.40","107","7.140","8.280","0.870","0.000","0.000","191.000","0.180","26.000","196.000","0.000","0.009","0.128","0.051","0.000","0.021","0.080","5.000","0.000","299.000","0.000","0.000","0.000","5.269","2.346","0.235","26.000","0.000","0.000",
"36","9","Cheddar cheese","Cheese, cheddar","1","oz","0.00","1.00","28.40","114","7.060","9.400","0.360","0.000","0.150","204.000","0.190","28.000","176.000","0.000","0.008","0.106","0.023","0.000","0.021","0.240","5.000","0.000","284.000","0.080","0.200","0.800","5.980","2.662","0.267","30.000","0.000","0.000",
"37","9","Cheddar cheese","Cheese, cheddar","1","slice (1 oz)","0.00","1.00","28.40","113","6.970","9.280","0.360","0.000","0.150","202.000","0.190","27.000","174.000","0.000","0.008","0.105","0.022","0.000","0.021","0.230","5.000","0.000","281.000","0.080","0.200","0.800","5.906","2.629","0.264","29.000","0.000","0.000",
"38","10","Cheshire cheese","Cheese, cheshire","1","oz","0.00","1.00","28.40","110","6.630","8.680","1.360","0.000","0.000","182.000","0.060","27.000","198.000","0.000","0.013","0.083","0.023","0.000","0.021","0.240","5.000","0.000","279.000","0.000","0.000","0.000","5.521","2.458","0.247","29.000","0.000","0.000",
"39","11","Colby cheese","Cheese, colby","1","oz","0.00","1.00","28.40","112","6.740","9.100","0.730","0.000","0.150","194.000","0.220","36.000","171.000","0.000","0.004","0.106","0.026","0.000","0.022","0.240","5.000","0.000","282.000","0.080","0.200","0.800","5.732","2.631","0.270","27.000","0.000","0.000",
"40","11","Colby cheese","Cheese, colby","1","cup, diced","48.00","0.00","134.25","520","31.360","42.390","3.390","0.000","0.690","904.000","1.000","168.000","797.000","0.000","0.020","0.495","0.123","0.000","0.104","1.100","24.000","0.000","1312.000","0.370","0.800","3.600","26.688","12.250","1.258","125.000","0.000","0.000",
"41","11","Colby cheese","Cheese, colby","1","cup, shredded","48.00","0.00","114.89","445","26.850","36.280","2.900","0.000","0.590","774.000","0.860","144.000","683.000","0.000","0.017","0.424","0.105","0.000","0.089","0.940","20.000","0.000","1123.000","0.320","0.700","3.100","22.846","10.486","1.077","107.000","0.000","0.000",
"43","11","Colby cheese","Cheese, colby","1","slice (1 oz)","0.00","1.00","28.40","110","6.650","8.990","0.720","0.000","0.150","192.000","0.210","36.000","169.000","0.000","0.004","0.105","0.026","0.000","0.022","0.230","5.000","0.000","278.000","0.080","0.200","0.800","5.661","2.598","0.267","27.000","0.000","0.000",
"46","12","Creamed cottage cheese","Cheese, cottage, creamed, large or small curd","1","cup, large curd (not","48.00","0.00","210.83","206","23.350","9.030","7.100","0.000","5.610","174.000","0.150","218.000","764.000","0.000","0.057","0.342","0.208","0.000","0.097","0.900","25.000","0.000","294.000","0.170","0.200","0.000","3.608","1.634","0.258","36.000","0.000","0.000",
"47","12","Creamed cottage cheese","Cheese, cottage, creamed, large or small curd","1","cup, small curd (not","48.00","0.00","225.15","220","25.020","9.680","7.600","0.000","6.010","187.000","0.160","234.000","819.000","0.000","0.061","0.367","0.223","0.000","0.104","0.970","27.000","0.000","315.000","0.180","0.200","0.000","3.866","1.751","0.277","38.000","0.000","0.000",
"49","13","Creamed cottage cheese, with fruit","Cheese, cottage, creamed, with fruit","1","cup (not packed)","48.00","0.00","226.17","219","24.160","8.700","10.420","0.500","5.380","120.000","0.360","203.000","777.000","3.200","0.075","0.321","0.339","0.000","0.154","1.200","25.000","0.000","330.000","0.090","0.000","0.900","5.223","2.341","0.280","29.000","0.000","0.000",
"52","14","Nonfat cottage cheese","Cheese, cottage, nonfat, uncreamed, dry, large or small curd","1","cup (not packed)","48.00","0.00","145.86","104","14.990","0.420","9.660","0.000","2.680","125.000","0.220","199.000","478.000","0.000","0.033","0.328","0.209","0.000","0.023","0.670","13.000","0.000","12.000","0.010","0.000","0.000","0.245","0.115","0.004","10.000","0.000","0.000",
"55","15","Lowfat cottage cheese, 2%","Cheese, cottage, lowfat, 2% milkfat","1","cup (not packed)","48.00","0.00","227.20","194","26.740","5.540","8.270","0.000","8.290","206.000","0.340","190.000","746.000","0.000","0.093","0.447","0.244","0.000","0.050","1.020","23.000","0.000","167.000","0.090","0.000","0.000","2.213","1.001","0.158","23.000","0.000","0.000",
"58","16","Lowfat cottage cheese, 1%","Cheese, cottage, lowfat, 1% milkfat","1","cup (not packed)","48.00","0.00","228.60","163","28.000","2.310","6.150","0.000","6.150","138.000","0.320","194.000","918.000","0.000","0.047","0.373","0.289","0.000","0.154","1.420","27.000","0.000","93.000","0.020","0.000","0.200","1.458","0.658","0.070","9.000","0.000","0.000",
"61","17","Cream cheese","Cheese, cream","1","cup","48.00","0.00","232.18","793","13.760","79.440","9.440","0.000","7.450","227.000","0.880","320.000","745.000","0.000","0.046","0.290","0.336","0.000","0.081","0.580","26.000","0.000","3116.000","0.670","1.400","6.700","44.757","19.998","3.334","255.000","0.000","0.000",
"62","17","Cream cheese","Cheese, cream","1","tbsp","3.00","0.00","14.64","50","0.860","4.960","0.590","0.000","0.470","14.000","0.060","20.000","47.000","0.000","0.003","0.018","0.021","0.000","0.005","0.040","2.000","0.000","195.000","0.040","0.100","0.400","2.797","1.250","0.208","16.000","0.000","0.000",
"63","17","Cream cheese","Cheese, cream","1","tbsp, whipped","3.00","0.00","9.95","34","0.590","3.420","0.410","0.000","0.320","10.000","0.040","14.000","32.000","0.000","0.002","0.012","0.014","0.000","0.004","0.020","1.000","0.000","134.000","0.030","0.100","0.300","1.929","0.862","0.144","11.000","0.000","0.000",
"65","17","Cream cheese","Cheese, cream","1","package, small (3 oz","0.00","3.00","85.20","291","5.040","29.100","3.460","0.000","2.730","83.000","0.320","117.000","273.000","0.000","0.017","0.106","0.123","0.000","0.030","0.210","9.000","0.000","1142.000","0.250","0.500","2.500","16.398","7.327","1.221","94.000","0.000","0.000",
"66","18","Edam cheese","Cheese, edam","1","oz","0.00","1.00","28.40","101","7.080","7.880","0.410","0.000","0.410","207.000","0.120","53.000","274.000","0.000","0.010","0.110","0.023","0.000","0.022","0.440","5.000","0.000","234.000","0.070","0.100","0.700","4.982","2.303","0.189","25.000","0.000","0.000",
"68","18","Edam cheese","Cheese, edam","1","package (7 oz)","0.00","7.00","198.80","707","49.480","55.040","2.830","0.000","2.830","1447.000","0.870","372.000","1911.000","0.000","0.073","0.770","0.162","0.000","0.150","3.050","32.000","0.000","1634.000","0.480","1.000","4.600","34.793","16.088","1.317","176.000","0.000","0.000",
"69","19","Feta cheese","Cheese, feta","1","oz","0.00","1.00","28.40","75","4.030","6.030","1.160","0.000","1.160","140.000","0.180","18.000","316.000","0.000","0.044","0.239","0.281","0.000","0.120","0.480","9.000","0.000","120.000","0.050","0.100","0.500","4.237","1.311","0.168","25.000","0.000","0.000",
"70","19","Feta cheese","Cheese, feta","1","cup, crumbled","48.00","0.00","149.95","396","21.320","31.920","6.140","0.000","6.140","740.000","0.980","93.000","1674.000","0.000","0.231","1.266","1.487","0.000","0.636","2.540","48.000","0.000","633.000","0.270","0.600","2.700","22.419","6.935","0.886","134.000","0.000","0.000",
"72","19","Feta cheese","Cheese, feta","1","wedge (1.33 oz)","0.00","1.33","37.77","100","5.400","8.090","1.550","0.000","1.550","187.000","0.250","24.000","424.000","0.000","0.059","0.321","0.377","0.000","0.161","0.640","12.000","0.000","160.000","0.070","0.200","0.700","5.679","1.757","0.225","34.000","0.000","0.000",
"73","20","fontina cheese","Cheese, fontina","1","oz","0.00","1.00","28.40","110","7.260","8.830","0.440","0.000","0.440","156.000","0.070","18.000","227.000","0.000","0.006","0.058","0.043","0.000","0.024","0.480","2.000","0.000","259.000","0.080","0.200","0.700","5.442","2.463","0.469","33.000","0.000","0.000",
"74","20","fontina cheese","Cheese, fontina","1","cup, diced","48.00","0.00","133.66","513","33.790","41.100","2.050","0.000","2.050","726.000","0.300","84.000","1056.000","0.000","0.028","0.269","0.198","0.000","0.110","2.220","8.000","0.000","1205.000","0.360","0.800","3.400","25.339","11.467","2.183","153.000","0.000","0.000",
"75","20","fontina cheese","Cheese, fontina","1","cup, shredded","48.00","0.00","109.43","420","27.650","33.630","1.670","0.000","1.670","594.000","0.250","69.000","864.000","0.000","0.023","0.220","0.162","0.000","0.090","1.810","6.000","0.000","986.000","0.290","0.600","2.800","20.732","9.382","1.786","125.000","0.000","0.000",
"77","20","fontina cheese","Cheese, fontina","1","slice (1 oz)","0.00","1.00","28.40","109","7.170","8.720","0.430","0.000","0.430","154.000","0.060","18.000","224.000","0.000","0.006","0.057","0.042","0.000","0.023","0.470","2.000","0.000","256.000","0.080","0.200","0.700","5.375","2.432","0.463","32.000","0.000","0.000",
"78","20","fontina cheese","Cheese, fontina","1","package (8 oz)","0.00","8.00","227.20","883","58.110","70.690","3.520","0.000","3.520","1248.000","0.520","145.000","1816.000","0.000","0.048","0.463","0.340","0.000","0.188","3.810","14.000","0.000","2073.000","0.610","1.400","5.900","43.575","19.719","3.755","263.000","0.000","0.000",
"79","21","Gjetost cheese","Cheese, gjetost","1","oz","0.00","1.00","28.40","132","2.740","8.370","12.090","0.000","0.000","113.000","0.150","399.000","170.000","0.000","0.089","0.392","0.230","0.000","0.077","0.690","1.000","0.000","316.000","0.000","0.000","0.000","5.432","2.234","0.266","27.000","0.000","0.000",
"81","21","Gjetost cheese","Cheese, gjetost","1","package (8 oz)","0.00","8.00","227.20","1058","21.910","66.990","96.820","0.000","0.000","908.000","1.180","3198.000","1362.000","0.000","0.715","3.137","1.846","0.000","0.615","5.490","11.000","0.000","2527.000","0.000","0.000","0.000","43.493","17.885","2.129","213.000","0.000","0.000",
