"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"13871","6457","Spaghetti, cooked, unenriched, without added salt","Spaghetti, cooked, unenriched, without added salt","20","cup","48.00","0.00","139.48","221","8.120","1.300","43.200","2.500","0.780","10.000","1.790","62.000","1.000","0.000","0.028","0.028","0.560","0.000","0.069","0.000","10.000","0.000","0.000","0.080","0.000","0.000","0.246","0.183","0.447","0.000","0.000","0.000",
"13872","6458","Cornmeal, degermed, unenriched, yellow","Cornmeal, degermed, unenriched, yellow","20","oz","0.00","1.00","28.40","105","2.020","0.500","22.520","1.100","0.460","1.000","0.310","40.000","2.000","0.000","0.040","0.014","0.284","0.000","0.052","0.000","9.000","0.000","61.000","0.030","0.000","0.000","0.048","0.085","0.180","0.000","0.000","0.000",
"13873","6458","Cornmeal, degermed, unenriched, yellow","Cornmeal, degermed, unenriched, yellow","20","cup","48.00","0.00","157.15","581","11.160","2.750","124.740","6.100","2.530","5.000","1.730","223.000","11.000","0.000","0.220","0.078","1.570","0.000","0.286","0.000","47.000","0.000","336.000","0.190","0.000","0.000","0.265","0.469","0.995","0.000","0.000","0.000",
"13874","6459","Rice, white, long-grain, regular, raw, unenriched","Rice, white, long-grain, regular, raw, unenriched","20","oz","0.00","1.00","28.40","103","2.020","0.190","22.670","0.400","0.030","8.000","0.230","33.000","1.000","0.000","0.020","0.014","0.454","0.000","0.046","0.000","2.000","0.000","0.000","0.030","0.000","0.000","0.051","0.058","0.050","0.000","0.000","0.000",
"13875","6459","Rice, white, long-grain, regular, raw, unenriched","Rice, white, long-grain, regular, raw, unenriched","20","cup","48.00","0.00","186.12","675","13.190","1.220","147.910","2.400","0.220","52.000","1.480","213.000","9.000","0.000","0.130","0.091","2.960","0.000","0.303","0.000","15.000","0.000","0.000","0.200","0.000","0.200","0.333","0.381","0.327","0.000","0.000","0.000",
"13876","6460","Rice, white, long-grain, regular, cooked, unenriched, without salt","Rice, white, long-grain, regular, cooked, unenriched, without salt","20","oz","0.00","1.00","28.40","37","0.760","0.080","7.990","0.100","0.010","3.000","0.060","10.000","0.000","0.000","0.006","0.004","0.113","0.000","0.026","0.000","1.000","0.000","0.000","0.010","0.000","0.000","0.022","0.025","0.022","0.000","0.000","0.000",
"13877","6460","Rice, white, long-grain, regular, cooked, unenriched, without salt","Rice, white, long-grain, regular, cooked, unenriched, without salt","20","cup","48.00","0.00","157.35","205","4.250","0.440","44.510","0.600","0.080","16.000","0.320","55.000","2.000","0.000","0.032","0.021","0.632","0.000","0.147","0.000","5.000","0.000","0.000","0.060","0.000","0.000","0.122","0.139","0.120","0.000","0.000","0.000",
"13878","6461","Rice, white, long-grain, parboiled, unenriched, dry","Rice, white, long-grain, parboiled, unenriched, dry","20","oz","0.00","1.00","28.40","106","2.130","0.290","22.930","0.500","0.090","20.000","0.210","49.000","1.000","0.000","0.064","0.014","1.431","0.000","0.128","0.000","2.000","0.000","0.000","0.010","0.000","0.000","0.083","0.073","0.091","0.000","0.000","0.000",
"13879","6461","Rice, white, long-grain, parboiled, unenriched, dry","Rice, white, long-grain, parboiled, unenriched, dry","20","cup","48.00","0.00","185.40","692","13.890","1.910","149.650","3.300","0.610","131.000","1.370","322.000","4.000","0.000","0.414","0.092","9.339","0.000","0.836","0.000","15.000","0.000","0.000","0.060","0.000","0.200","0.544","0.477","0.596","0.000","0.000","0.000",
"13880","6462","Rice, white, long-grain, parboiled, unenriched, cooked","Rice, white, long-grain, parboiled, unenriched, cooked","20","oz","0.00","1.00","28.40","35","0.820","0.100","7.390","0.300","0.030","5.000","0.070","16.000","1.000","0.000","0.021","0.005","0.655","0.000","0.044","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.021","0.021","0.026","0.000","0.000","0.000",
"13881","6462","Rice, white, long-grain, parboiled, unenriched, cooked","Rice, white, long-grain, parboiled, unenriched, cooked","20","cup","48.00","0.00","157.42","194","4.600","0.580","41.160","1.400","0.170","30.000","0.380","88.000","3.000","0.000","0.117","0.030","3.648","0.000","0.246","0.000","5.000","0.000","0.000","0.020","0.000","0.000","0.117","0.117","0.144","0.000","0.000","0.000",
"13882","6463","Rice, white, medium-grain, raw, unenriched","Rice, white, medium-grain, raw, unenriched","20","oz","0.00","1.00","28.40","102","1.870","0.160","22.490","0.000","0.000","3.000","0.230","24.000","0.000","0.000","0.020","0.014","0.454","0.000","0.041","0.000","3.000","0.000","0.000","0.000","0.000","0.000","0.045","0.051","0.044","0.000","0.000","0.000",
"13883","6463","Rice, white, medium-grain, raw, unenriched","Rice, white, medium-grain, raw, unenriched","20","cup","48.00","0.00","195.46","702","12.890","1.130","154.710","0.000","0.000","18.000","1.560","168.000","2.000","0.000","0.136","0.094","3.120","0.000","0.283","0.000","18.000","0.000","0.000","0.000","0.000","0.000","0.308","0.353","0.302","0.000","0.000","0.000",
"13884","6464","Rice, white, medium-grain, cooked, unenriched","Rice, white, medium-grain, cooked, unenriched","20","oz","0.00","1.00","28.40","37","0.670","0.060","8.110","0.000","0.000","1.000","0.060","8.000","0.000","0.000","0.006","0.005","0.113","0.000","0.014","0.000","1.000","0.000","0.000","0.000","0.000","0.000","0.016","0.018","0.016","0.000","0.000","0.000",
"13885","6464","Rice, white, medium-grain, cooked, unenriched","Rice, white, medium-grain, cooked, unenriched","20","cup","48.00","0.00","185.75","242","4.430","0.390","53.180","0.000","0.000","6.000","0.370","54.000","0.000","0.000","0.037","0.030","0.744","0.000","0.093","0.000","4.000","0.000","0.000","0.000","0.000","0.000","0.106","0.121","0.104","0.000","0.000","0.000",
