"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"4853","2486","Strawberries","Strawberries, raw","8","small (1"" dia)","1.30","0.00","0.00","2","0.050","0.020","0.540","0.100","0.340","1.000","0.030","11.000","0.000","4.100","0.002","0.002","0.027","0.000","0.003","0.000","2.000","0.000","1.000","0.020","0.000","0.200","0.001","0.003","0.011","0.000","0.000","0.000",
"4854","2486","Strawberries","Strawberries, raw","8","NLEA serving","30.49","0.00","0.00","47","0.980","0.440","11.290","2.900","7.190","24.000","0.600","225.000","1.000","86.400","0.035","0.032","0.567","0.000","0.069","0.000","35.000","0.000","18.000","0.430","0.000","3.200","0.022","0.063","0.228","0.000","0.000","0.000",
"4855","2487","Strawberries, canned, heavy syrup pack, solids and liquids","Strawberries, canned, heavy syrup pack, solids and liquids","8","oz","0.00","1.00","28.40","26","0.160","0.070","6.670","0.500","6.190","4.000","0.140","24.000","1.000","9.000","0.006","0.010","0.016","0.000","0.014","0.000","8.000","0.000","7.000","0.050","0.000","0.400","0.004","0.010","0.037","0.000","0.000","0.000",
"4856","2487","Strawberries, canned, heavy syrup pack, solids and liquids","Strawberries, canned, heavy syrup pack, solids and liquids","8","cup","48.00","0.00","255.60","234","1.420","0.660","59.770","4.300","55.450","33.000","1.240","218.000","10.000","80.500","0.053","0.086","0.145","0.000","0.124","0.000","71.000","0.000","66.000","0.480","0.000","3.800","0.036","0.091","0.328","0.000","0.000","0.000",
"4857","2488","Strawberries, frozen, unsweetened","Strawberries, frozen, unsweetened","8","oz","0.00","1.00","28.40","10","0.120","0.030","2.590","0.600","1.290","5.000","0.210","42.000","1.000","11.700","0.006","0.010","0.131","0.000","0.008","0.000","5.000","0.000","13.000","0.080","0.000","0.600","0.002","0.004","0.015","0.000","0.000","0.000",
"4858","2488","Strawberries, frozen, unsweetened","Strawberries, frozen, unsweetened","8","cup, thawed","48.00","0.00","220.89","77","0.950","0.240","20.180","4.600","10.080","35.000","1.660","327.000","4.000","91.100","0.049","0.082","1.021","0.000","0.062","0.000","38.000","0.000","99.000","0.640","0.000","4.900","0.013","0.033","0.119","0.000","0.000","0.000",
"4859","2488","Strawberries, frozen, unsweetened","Strawberries, frozen, unsweetened","8","cup, unthawed","48.00","0.00","149.17","52","0.640","0.160","13.600","3.100","6.790","24.000","1.120","221.000","3.000","61.400","0.033","0.055","0.688","0.000","0.042","0.000","25.000","0.000","67.000","0.430","0.000","3.300","0.009","0.022","0.080","0.000","0.000","0.000",
"4860","2488","Strawberries, frozen, unsweetened","Strawberries, frozen, unsweetened","8","package (20 oz)","0.00","20.00","568.00","198","2.440","0.620","51.770","11.900","25.860","91.000","4.250","839.000","11.000","233.600","0.125","0.210","2.620","0.000","0.159","0.000","96.000","0.000","255.000","1.640","0.000","12.500","0.034","0.085","0.306","0.000","0.000","0.000",
"4861","2489","Strawberries, frozen, sweetened, whole","Strawberries, frozen, sweetened, whole","8","oz","0.00","1.00","28.40","22","0.150","0.040","5.950","0.500","5.280","3.000","0.130","28.000","0.000","11.200","0.004","0.022","0.083","0.000","0.008","0.000","1.000","0.000","8.000","0.070","0.000","0.500","0.002","0.005","0.019","0.000","0.000","0.000",
"4862","2489","Strawberries, frozen, sweetened, whole","Strawberries, frozen, sweetened, whole","8","cup, thawed","48.00","0.00","256.89","199","1.330","0.360","53.550","4.800","47.460","28.000","1.200","250.000","3.000","100.700","0.038","0.196","0.747","0.000","0.071","0.000","10.000","0.000","69.000","0.610","0.000","4.800","0.018","0.048","0.173","0.000","0.000","0.000",
