"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10307","4630","Fish, butterfish, cooked, dry heat","Fish, butterfish, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","159","18.830","8.740","0.000","0.000","0.000","24.000","0.540","409.000","97.000","0.000","0.124","0.163","4.904","0.000","0.294","1.560","14.000","0.000","93.000","0.000","0.000","0.000","0.000","0.000","0.000","71.000","0.000","0.000",
"10309","4631","Fish, cod, Pacific, cooked, dry heat","Fish, cod, Pacific, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","72","15.920","0.420","0.000","0.000","0.000","8.000","0.170","246.000","316.000","0.000","0.032","0.047","1.142","0.000","0.116","1.960","7.000","0.000","6.000","0.570","0.500","0.000","0.089","0.076","0.171","48.000","0.000","0.000",
"10311","4632","Fish, cusk, cooked, dry heat","Fish, cusk, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","95","20.700","0.750","0.000","0.000","0.000","11.000","0.900","428.000","34.000","0.000","0.041","0.138","2.780","0.000","0.380","1.020","2.000","0.000","59.000","0.000","0.000","0.000","0.000","0.000","0.000","45.000","0.000","0.000",
"10313","4633","Fish, dolphinfish, cooked, dry heat","Fish, dolphinfish, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","93","20.160","0.760","0.000","0.000","0.000","16.000","1.230","453.000","96.000","0.000","0.020","0.072","6.315","0.000","0.393","0.590","5.000","0.000","177.000","0.000","0.000","0.000","0.205","0.132","0.179","80.000","0.000","0.000",
"10315","4634","Fish, drum, freshwater, cooked, dry heat","Fish, drum, freshwater, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","130","19.120","5.370","0.000","0.000","0.000","65.000","0.980","300.000","82.000","0.800","0.069","0.176","2.433","0.000","0.294","1.960","14.000","0.000","167.000","0.000","0.000","0.000","1.219","2.386","1.257","70.000","0.000","0.000",
"10317","4635","Fish, halibut, greenland, cooked, dry heat","Fish, halibut, greenland, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","203","15.660","15.080","0.000","0.000","0.000","3.000","0.720","292.000","88.000","0.000","0.062","0.088","1.635","0.000","0.412","0.820","1.000","0.000","51.000","0.000","0.000","0.000","2.637","9.131","1.490","50.000","0.000","0.000",
"10319","4636","Fish, herring, Pacific, cooked, dry heat","Fish, herring, Pacific, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","212","17.860","15.120","0.000","0.000","0.000","90.000","1.220","461.000","81.000","0.000","0.062","0.218","2.398","0.000","0.441","8.180","5.000","0.000","99.000","0.000","0.000","0.000","3.548","7.486","2.640","84.000","0.000","0.000",
"10321","4637","Fish, ling, cooked, dry heat","Fish, ling, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","94","20.700","0.700","0.000","0.000","0.000","37.000","0.710","413.000","147.000","0.000","0.108","0.196","2.381","0.000","0.298","0.550","7.000","0.000","98.000","0.000","0.000","0.000","0.000","0.000","0.000","43.000","0.000","0.000",
"10323","4638","Fish, lingcod, cooked, dry heat","Fish, lingcod, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","93","19.240","1.160","0.000","0.000","0.000","15.000","0.350","476.000","65.000","0.000","0.030","0.118","1.967","0.000","0.294","3.530","8.000","0.000","49.000","0.000","0.000","0.000","0.217","0.380","0.326","57.000","0.000","0.000",
"10325","4639","Fish, mackerel, king, cooked, dry heat","Fish, mackerel, king, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","114","22.100","2.180","0.000","0.000","0.000","34.000","1.940","474.000","173.000","1.400","0.098","0.493","8.893","0.000","0.434","15.300","8.000","0.000","713.000","0.000","0.000","0.000","0.395","0.832","0.501","58.000","0.000","0.000",
"10327","4640","Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","14","oz, boneless","0.00","1.00","28.40","57","7.290","2.870","0.000","0.000","0.000","8.000","0.420","148.000","31.000","0.600","0.038","0.153","3.024","0.000","0.108","1.200","1.000","0.000","22.000","0.350","3.200","0.000","0.817","0.956","0.705","17.000","0.000","0.000",
"10328","4640","Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","171","21.870","8.600","0.000","0.000","0.000","25.000","1.270","443.000","94.000","1.800","0.115","0.459","9.067","0.000","0.324","3.600","2.000","0.000","65.000","1.060","9.700","0.100","2.449","2.865","2.115","51.000","0.000","0.000",
"10330","4641","Fish, milkfish, cooked, dry heat","Fish, milkfish, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","162","22.370","7.340","0.000","0.000","0.000","55.000","0.350","318.000","78.000","0.000","0.014","0.059","7.018","0.000","0.415","2.780","15.000","0.000","93.000","0.000","0.000","0.000","0.000","0.000","0.000","57.000","0.000","0.000",
"10332","4642","Fish, monkfish, cooked, dry heat","Fish, monkfish, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","82","15.780","1.660","0.000","0.000","0.000","8.000","0.350","436.000","20.000","0.800","0.025","0.062","2.174","0.000","0.235","0.880","7.000","0.000","39.000","0.000","0.000","0.000","0.000","0.000","0.000","27.000","0.000","0.000",
"10334","4643","Fish, pike, walleye, cooked, dry heat","Fish, pike, walleye, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","101","20.860","1.330","0.000","0.000","0.000","120.000","1.420","424.000","55.000","0.000","0.265","0.166","2.381","0.000","0.117","1.960","14.000","0.000","69.000","0.000","0.000","0.000","0.271","0.320","0.487","94.000","0.000","0.000",
"10336","4644","Fish, pollock, Atlantic, cooked, dry heat","Fish, pollock, Atlantic, cooked, dry heat","14","3.0 oz","0.00","3.00","85.20","100","21.180","1.070","0.000","0.000","0.000","65.000","0.500","388.000","94.000","0.000","0.046","0.191","3.386","0.000","0.281","3.130","3.000","0.000","34.000","0.000","0.000","0.000","0.145","0.122","0.529","77.000","0.000","0.000",
