"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"10884","4897","SILK Raspberry soy yogurt","SILK Raspberry soy yogurt","15","oz","0.00","1.00","28.40","25","0.670","0.330","5.000","0.200","3.670","50.000","0.180","0.000","4.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10885","4897","SILK Raspberry soy yogurt","SILK Raspberry soy yogurt","15","container","0.00","0.00","170.40","150","4.000","2.010","30.000","1.000","22.000","299.000","1.090","0.000","26.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10886","4898","SILK Peach soy Yogurt","SILK Peach soy Yogurt","15","oz","0.00","1.00","28.40","27","0.670","0.330","5.340","0.200","4.170","50.000","0.180","0.000","4.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10887","4898","SILK Peach soy Yogurt","SILK Peach soy Yogurt","15","container","0.00","0.00","168.30","160","4.000","2.010","31.990","1.000","25.010","299.000","1.090","0.000","26.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10888","4899","SILK Black Cherry soy Yogurt","SILK Black Cherry soy Yogurt","15","oz","0.00","1.00","28.40","25","0.670","0.330","4.840","0.200","3.330","50.000","0.180","0.000","3.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10889","4899","SILK Black Cherry soy Yogurt","SILK Black Cherry soy Yogurt","15","container","0.00","0.00","170.40","150","4.000","2.010","29.000","1.000","19.990","299.000","1.090","0.000","20.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10890","4900","SILK Blueberry soy Yogurt","SILK Blueberry soy Yogurt","15","oz","0.00","1.00","28.40","25","0.670","0.330","4.840","0.200","3.500","50.000","0.180","0.000","4.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10891","4900","SILK Blueberry soy Yogurt","SILK Blueberry soy Yogurt","15","container","0.00","0.00","170.40","150","4.000","2.010","29.000","1.000","21.000","299.000","1.090","0.000","26.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10892","4901","SILK Key Lime soy Yogurt","SILK Key Lime soy Yogurt","15","oz","0.00","1.00","28.40","25","0.670","0.330","5.000","0.200","3.500","50.000","0.180","0.000","4.000","5.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
"10893","4901","SILK Key Lime soy Yogurt","SILK Key Lime soy Yogurt","15","container","0.00","0.00","170.40","150","4.000","2.010","30.000","1.000","21.000","299.000","1.090","0.000","26.000","29.900","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",
