"FoodID","SourceID","CommonName","FoodName","CatCode","Units","Teaspoons","Ounces","Grams","Calories","Protein","Fat","Carb","Fiber","Sugars","Calcium","Iron","Potassium","Sodium","VitC","VitB1","VitB2","VitB3","VitB5","VitB6","VitB12","Folate","FolicA","VitA","VitE","VitD","VitK","SatFat","MonoFat","PolyFat","Chol","Alcohol","Caffeine","Allergen"
"6158","2824","Ham with natural juices, shank, bone-in, lean and fat, heated, roasted","Ham with natural juices, shank, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","162","19.450","9.290","0.220","0.000","0.280","6.000","0.940","360.000","681.000","0.000","0.246","0.157","6.111","0.000","0.304","0.540","3.000","0.000","32.000","0.260","0.000","0.000","3.013","4.352","1.148","63.000","0.000","0.000",
"6160","2825","Ham with natural juices, slice, bone-in, lean and fat, heated, pan-broil","Ham with natural juices, slice, bone-in, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","153","22.250","7.040","0.140","0.000","0.020","10.000","0.980","292.000","698.000","0.000","0.260","0.210","7.242","0.000","0.320","0.490","1.000","0.000","37.000","0.200","0.000","0.000","2.063","2.725","0.904","68.000","0.000","0.000",
"6162","2826","Ham with natural juices, slice, boneless, lean and fat, heated, pan-broil","Ham with natural juices, slice, boneless, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","100","17.760","2.890","0.840","0.000","0.880","5.000","0.790","309.000","986.000","0.000","0.436","0.184","6.268","0.000","0.428","0.360","1.000","0.000","37.000","0.190","0.800","0.000","0.896","1.228","0.386","49.000","0.000","0.000",
"6164","2827","Ham with natural juices, spiral slice, boneless, lean and fat, heated, roasted","Ham with natural juices, spiral slice, boneless, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","116","18.850","4.330","0.390","0.000","0.900","3.000","0.710","293.000","830.000","0.000","0.394","0.192","5.626","0.000","0.359","0.420","1.000","0.000","37.000","0.160","0.700","0.000","0.400","0.558","0.152","54.000","0.000","0.000",
"6166","2828","Ham with natural juices, whole, boneless, lean and fat, heated, roasted","Ham with natural juices, whole, boneless, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","97","17.460","2.660","0.710","0.000","0.690","5.000","0.710","312.000","1002.000","0.000","0.526","0.183","5.797","0.000","0.392","0.360","2.000","0.000","37.000","0.230","0.700","0.000","0.921","1.257","0.384","48.000","0.000","0.000",
"6168","2829","Ham, rump, bone-in, lean and fat, heated, roasted","Ham, rump, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","150","20.360","7.550","0.310","0.000","0.540","6.000","1.240","314.000","702.000","0.000","0.451","0.241","5.840","0.000","0.379","0.520","0.000","0.000","4.000","0.280","0.700","0.000","2.422","3.222","1.080","60.000","0.000","0.000",
"6170","2830","Ham, rump, bone-in, lean only, heated, roasted","Ham, rump, bone-in, lean only, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","112","22.120","2.610","0.130","0.000","0.580","7.000","1.350","335.000","719.000","0.000","0.481","0.264","6.279","0.000","0.407","0.550","0.000","0.000","0.000","0.280","0.000","0.000","0.779","0.907","0.478","60.000","0.000","0.000",
"6173","2832","Ham, shank, bone-in, lean only, heated, roasted","Ham, shank, bone-in, lean only, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","118","22.520","3.130","0.000","0.000","0.580","6.000","1.310","321.000","704.000","0.000","0.411","0.277","6.287","0.000","0.401","0.520","1.000","0.000","0.000","0.280","0.800","0.000","0.964","1.218","0.503","60.000","0.000","0.000",
"6176","2834","Ham, shank, bone-in, lean and fat, heated, roasted","Ham, shank, bone-in, lean and fat, heated, roasted","9","serving (3 oz)","0.00","3.00","85.20","156","20.730","7.950","0.200","0.000","0.540","6.000","1.210","303.000","688.000","0.000","0.391","0.253","5.852","0.000","0.374","0.490","1.000","0.000","4.000","0.280","0.700","0.000","1.716","2.396","0.651","60.000","0.000","0.000",
"6179","2836","Ham, slice, bone-in, lean and fat, heated, pan-broil","Ham, slice, bone-in, lean and fat, heated, pan-broil","9","serving (3 oz)","0.00","3.00","85.20","153","21.660","7.210","0.330","0.000","0.600","12.000","1.140","344.000","724.000","0.000","0.465","0.252","6.233","0.000","0.433","0.540","2.000","0.000","3.000","0.260","0.800","0.000","1.340","1.871","0.508","62.000","0.000","0.000",
"6181","2837","Ham, slice, bone-in, lean only, unheated","Ham, slice, bone-in, lean only, unheated","9","serving (3 oz)","0.00","3.00","85.20","110","20.710","3.050","0.000","0.000","0.000","11.000","1.050","314.000","646.000","0.000","0.418","0.213","5.519","0.000","0.410","0.510","1.000","0.000","0.000","0.250","0.000","0.300","0.934","1.202","0.480","55.000","0.000","0.000",
